PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40
0.13580322595887342,0.10812008222399258,-0.0642301728415638,-0.2891964644583605,0.008639887263493233,0.03334905265135397,-0.0613066431786291,0.3366751263911209,0.09495951055533505,-0.2272198588212891,0.030746303140299913,-0.39350840050828123,-0.2743759579913675,0.20726621966106454,-0.3224095930944689,-0.02040956571902569,0.3151922458699344,0.02219024724319929,-0.1312813170645382,-0.2818266213549009,-0.008908726564690436,0.04357003117719607,0.032173981164517695,0.05449454786872085,-0.08995617427139035,-0.16131227455729555,0.091761393731541685,-0.015404717387619104,-0.11738539779452004,-0.013945681855727005,0.0035037209176909667,0.05789144589909695,-0.08791881271399907,-0.00873746165975942,-0.01714927951839389,-0.2317385182016651,0.019280650551330665,3.951832016985424e-4,1.215499055573499e-15,3.0921445959286586e-16
0.15529047076169536,0.0491250179436723,-0.038561039586973295,-0.2998527013697414,0.06436985185212989,0.03833969096036763,0.07922053390074132,0.3211454863991018,-0.2098202493723848,0.16772536670422838,-0.11740664953241975,0.14295531684687135,0.3539843298477184,-0.4533107017534413,-0.14685026732104928,-0.08304923641146397,-0.09086247390614112,-0.06200937783451743,-0.2756855727183548,0.15919099200715187,0.14998771750276466,0.027205215526363624,0.24650465465491744,-0.023074611458807626,-0.11770400109630316,-0.022820858560089446,0.0693175131159523,-0.13751318469644438,0.0036831984131586726,0.09561526959638941,0.05301782585048648,-0.06498091444209947,-0.032075136096409995,-0.011064606268365449,-0.01536468043789942,-0.2179332561160772,0.016565406015372618,3.779018438147305e-4,7.732529894166618e-16,3.0617869350990645e-16
0.18375865702194347,-0.07481430547646258,0.14010291292391083,-0.12400038477659224,-0.14078028551503716,0.11205376248612883,-0.08002428366673978,0.10441206656537709,-0.3067296684076896,0.14754964319520314,-0.044164316666811115,0.16784883644421122,-0.4215745224671019,0.15226169388512673,0.12830765859603205,-0.4296954903293302,-0.2894054451390636,-0.3702815554586211,0.15345083451082617,-0.18220045815677005,0.10916010790842329,0.00407017198373405,0.05618321369508156,-0.04639774400823675,0.05157095516282193,0.0737565842947814,-0.08518232937462804,0.027097540927598057,-0.02593285618634715,-0.030778886282957857,-0.0818721320887794,-0.02353357913505575,-0.05107289324786646,-0.005823137231719606,-0.0017806093206288193,-0.07396740441802993,0.005387073349551968,1.466470911668523e-4,4.163336342344337e-16,7.979727989493313e-17
0.04843107764093688,-0.1840206266225241,-0.011033007970730235,-0.11210335465344902,0.03818722252979199,0.23788998457431018,-0.32805133981507606,-0.2079053689614556,-0.2254484693945928,-0.4751235639994524,0.410665145295061,-0.2158014018838219,0.15157205870653973,-0.142853719703753,0.2721423312273143,-0.07576763249687143,-0.12341559592705648,0.11997688031416219,0.07591969152440525,0.08811530603705803,0.15666089625335086,0.10646494404258057,0.021420832523725064,0.009472458873409077,-0.0015134654473136291,-0.028415449562072953,0.09659779310600852,-0.04570988319429209,-0.08758844570548496,-0.02678276904797927,-0.01235078751929405,-0.04400818141189376,-0.061066034614001605,-0.008018198562776685,-0.007529509557352484,-0.14490859968528652,0.010178270815134532,2.400954084442862e-4,1.3877787807814457e-16,2.463307335887066e-16
-0.1974728607886818,-0.1839011378760657,-0.017374299461592833,0.16722272257322388,-0.09472215242934375,-0.06254234657149486,-0.08635777702107741,-0.036433609914823105,0.034070283676795515,0.010673272515846138,-0.06440162408684451,0.14400608509891205,0.04352619356814824,-0.157010265920783,0.08053214409395135,0.12725845474165529,0.0601591308177754,-0.1308944614823375,-0.022217890861585186,-0.3499641672638543,-0.10375785523459086,-0.08467007775196732,-0.1455634489820251,-0.0502383595150179,0.26951790716812046,-0.21096091333660077,-0.05023948892731048,0.01619422528889527,-0.00376323599382386,0.031134148696654214,0.20658156633436675,-0.22733281882583062,0.11807982141595255,-0.018679082474771055,-0.032863463005140356,-0.619173692774637,0.04975916393402067,0.0011125294087897257,2.761679773755077e-15,1.0087417012805133e-15
-0.2286214940338051,-0.07455320329277007,-0.05638707008615576,0.1713498981048035,0.04409246466921639,0.025078379173326622,0.12647911235566234,-0.17562505471715006,0.0709728784182506,-0.09486506820949273,0.007125340590150308,-0.04848356865283722,-0.26312931282906266,-0.023782257893207745,-0.2331640119285827,0.051417536935253604,-0.14243979844866006,0.021872839523702087,-0.15057147818289174,0.0697050763045104,0.367722011540184,0.11080612008655022,0.11315709011012001,-0.18096039039880785,-0.392379793775181,0.3023192965019583,-0.1294395294438785,0.17653028226461415,0.23234706100988672,-0.00696401304393162,-0.06314520657277133,0.03596388888776227,0.13286015972241802,-0.010720201479519442,-0.025052909286069965,-0.3225438188643948,0.02455775610845554,4.833531740551753e-4,1.124100812432971e-15,6.323067069935462e-16
0.17648862408658045,0.1709337137111926,0.11587049479238448,0.22210340148433214,-0.04125111265551852,-0.11691843867687897,0.02408370258190029,-0.058864428566447316,0.04755809583013411,0.01629751984424079,-0.13077802005571276,-0.23052158975117787,0.02951633266115395,-0.12577833058513335,0.21424074434752663,-0.07774451233399145,-0.04217558767273385,0.13866780986095364,-0.1679737514887102,-0.220830268573916,0.12299949922856238,0.029294260267635323,0.02501025712548864,0.03762229830445013,-0.07248913126763035,0.09683280816543831,-0.3732323375095335,-0.2887643298766086,-0.30556529868041254,-0.024438037880706837,-0.03938687403151854,0.004504884105307145,0.06356768328497231,0.5100140617171773,-0.02510091462031323,-0.02094333802724608,-0.044245383407668634,-1.5365180901328685e-4,3.1606661732297425e-15,-7.556889142223966e-16
0.19306040601539873,0.12515028852481827,0.10893460007744787,0.16482640909025403,0.06639511161132547,0.11166983757775423,0.008508089403958806,0.025516293581855365,-0.05787760170506885,-0.24293918122059432,0.25217754529644754,0.18686891977904077,-0.05808670781985473,-0.1362541596474858,-0.2848922979679715,0.230005315347738,0.08794750233325403,-0.35952721333183013,0.26891867116452384,0.12558659053102894,-0.28899403705634114,-0.20489489548980455,0.13234463350471093,-0.21768586403421944,-0.13753000764316906,-0.05109616889044977,-0.0761448888438455,-0.08792076013289563,0.028182227849533177,-0.02559654315731613,-0.023231855679135733,-0.001263361040660587,0.039903077665478334,0.34342428463969965,-0.017689290224280375,-0.015528460845856122,-0.030402561666201987,-1.1310891127649711e-4,2.4702462297909733e-15,-5.620504062164855e-16
-0.19971378083602892,-0.16763197572134533,-0.12434601193893968,-0.21865189018674894,-0.002397957521384969,0.027159209805898622,-0.02060936324901973,0.025647158264996812,-0.004477967414664131,0.0983024730953426,-0.02460812907675946,0.06874812655973603,0.002919317278254896,0.1417041060213276,-0.016013248935581682,-0.04842758810076775,-0.013185267315482793,0.0637076738347485,-0.008890603082075071,0.0967940526007909,0.05901059858353205,0.0677719361100339,-0.07035790973375909,0.06730349623518801,0.11799988480793686,-0.04516530872440708,0.2804108558638096,0.21723278094359325,0.18106183582086377,0.02742139542421521,0.02459587646601342,0.004731740209152133,-0.07168037703985544,0.780363663915058,-0.04383589023706482,-0.03219353555884931,-0.0704666272895988,-1.9976936714220488e-4,5.68295410730002e-15,-1.3704315460216776e-15
-0.1764040883213688,-0.1929891568481814,-0.12020307303963379,-0.23041188785051891,-0.03584985968422516,0.0071654431293666915,-0.039592260735270786,-0.01644143090372291,-0.04523175081137252,-0.0044411814387032445,-0.10249845765274347,-0.031255816564191775,0.0676036752872712,0.15094501181419873,-0.0036903419725793606,-5.418498329529675e-4,-0.05439871456667651,0.06251192853116745,0.10348624727357525,-0.00274125954487044,-0.1684095935996272,-0.17801747933774814,0.07920180319158987,-0.06317053822961509,-0.16808636784583045,0.06565012584122118,-0.18641573053350247,-0.21758181339992214,-0.027144220212645835,-0.00943402925420999,0.0821824109618469,-0.010429990621280517,0.0680823951152385,-0.03175044826492407,-0.773195137904049,0.05546592898836838,0.056679422490876576,-5.615047328828162e-4,1.7034984534092246e-15,2.491062911502695e-15
0.18596333953092906,0.13996730588682932,0.140037383388554,0.17365361465181417,0.004062110857465692,0.04958096248477138,0.05647285530248087,0.08012953352326263,0.0398747083914808,0.052887032447481906,0.30909719451302314,0.3375239485187872,-0.20310755509418826,-0.13065855971651857,0.03833617299256642,0.007149720050718539,0.28691089788196317,0.1058559136428308,-0.16266009404545875,0.07607366094117789,0.3313769386339178,0.1333323289741438,-0.21798406008417665,0.08414319214274324,0.1430045987419699,-0.07629495161824584,0.05587071936806799,0.10945291143379227,-0.051534284400063884,-0.01053655343990681,-0.011256452616070892,0.011750774522216668,-0.05576962759388881,-0.02612886993636047,-0.5015752658702333,0.03556914627420929,0.03586021573989422,-3.2844657958255093e-4,1.2490009027033011e-15,1.7295193055488767e-15
0.11578580300718007,0.21204904450334813,0.060374358374102065,0.24379234073537373,0.0682057788904492,-0.0829460830912889,0.009994145943488844,-0.07588686202208153,0.04722276161194448,-0.0642527292776642,-0.19742741896875082,-0.3890366285530799,0.13113587484264144,-0.14033421833202273,-0.03870211424409143,-0.019020565347096258,-0.27775077302304957,-0.28111572628604836,0.013776134780762988,-0.10060175938217468,-0.09675671337808184,0.1883260052669787,0.1247440850921561,0.010226714135050274,0.17272687797469194,-0.03265239664988699,0.32206546202013786,0.2982896895521251,0.10068703929436768,0.043715876125271946,-0.1491326413704051,-0.022517592124447428,-0.028560841562060763,-0.016263023837313276,-0.37132754290712217,0.026684049935410094,0.025883652081846877,-2.445260267600904e-4,7.771561172376096e-16,1.2611439670351388e-15
-0.21895141513382685,0.18598661508105352,0.04367738049490461,0.0730975177285324,0.011121608439778743,0.040511231209773596,-0.12752522948518288,0.12222153564696185,0.020892675087614106,0.06407262314994307,0.06512058754331175,-0.016438910647318714,-0.0913777136568015,0.03988008206206267,0.12290448206511179,0.024997264942127805,8.981471632659357e-4,-0.032389750947505576,-0.044967366324650995,0.02768671306353023,0.007346656919054038,0.05173551371218841,0.13507471303183236,-0.08343330088051913,0.05561585527336091,0.07111033750367317,0.2002461239233784,-0.2642530749263782,0.06922576834146525,-0.06280518976644425,0.08004157462230153,0.036685229110300546,0.08632151429640963,0.07589143597660407,0.06100035259505912,0.05627170724139489,0.8099871293756379,0.0030198268247625957,8.163608677946854e-15,-1.6074381409270089e-15
0.18977404618429639,-0.09098293417162805,-0.1100178301907216,-0.059639589143908135,-0.07120599949222982,-0.29755021178806373,0.11344974535352645,-0.2906872802097632,-0.17471252349101915,-0.2049260869370025,-0.15589755305678604,0.18448168604576554,0.15626113070155467,-0.005577783279302501,-0.3460736249877339,-0.23815355765989188,0.07503653060113855,0.1012820872899137,0.179795198470631,-0.045992721635781345,-0.0132808974414267,0.3396386588680541,-0.1448939201393826,0.010812303373677907,-0.036661004977519396,-0.19653103977138778,-0.1734136481963419,0.07095600923843756,-0.020690325000730626,-0.09055697810529184,-0.04770824408766314,-0.0020906742641597677,-0.02270629529057286,0.03847546278701781,0.025977746624292565,0.025177532137142987,0.37552345925697406,0.0014115117338481804,3.9968028886505635e-15,-5.980459183430042e-16
0.19643702327248921,-0.20270694898195107,0.0032125358200139017,-0.06582010620973179,0.014814935807411982,0.11496294553584467,0.11913157900696514,0.012326227578805011,0.07837670031075131,0.043557351526397614,0.04004275994943308,-0.11319613386965774,0.12377999977830864,-0.054598913931897634,0.06650679425707956,0.040807941668061676,3.964611326220998e-4,-0.05511069829206664,-0.08773790414001216,-0.05567134317186262,0.025854159735207754,-0.5083080384807525,-0.21431558229367573,0.06165506673737588,-0.14658608448036192,0.11102742095992821,-0.11008828893113835,0.44935551165578436,-0.15319197995009265,0.16781851401499612,-0.1620536471237131,-0.0873583332607177,-0.13110521664806168,0.04093698863245683,0.028938940532349026,0.030758392856661397,0.4058456161926366,0.0015322461296039406,4.6351811278100286e-15,-5.86770215749155e-16
0.16484715133775288,-0.21131488655514247,0.02011677376211144,-0.0691678925455652,0.07650153133248229,0.17027227945498716,0.08447841223276678,0.06392940453929877,0.09578904414221046,0.11139503092031068,0.10221182183441296,-0.05243733145575763,-0.1867524858205863,-0.008475938048824322,-0.04083163951698822,0.3984977486446022,-0.32503982467909526,0.0839057070463847,-7.729661513059018e-4,0.05046811238193181,-0.10844482847578299,0.29435339146621287,0.2235937808351941,0.3285070433330527,0.1828501254261517,-0.17094832912247568,-0.38543331280233,0.050136602948408646,0.09933042591749215,0.09226214593034404,0.12288149704009028,0.039275998682134536,-0.0930024307301098,0.012103996884598327,0.004749184430946146,0.010666300601982245,0.13220723225789355,4.670777105597843e-4,1.7208456881689926e-15,-2.220446049250313e-16
0.12556764069272533,-0.1835423158949973,0.04672868761253153,-0.03556163072600093,0.03945142835565287,0.25371361011617205,0.04075582798374247,-0.1047183979898599,0.13030945874408242,-0.18860569497313273,-0.6043829671155075,-0.05760542654102549,-0.2722146225767278,-0.18549437766033927,0.2257728863306026,0.019722745001208422,0.32136720041854383,-0.03682579735887914,0.10645672790841082,0.33134912868024824,0.09992820423031726,-0.005908683457530123,0.07807350382933625,-0.12497107397950545,0.08617646705389012,-0.12101929958794048,0.027031203085643156,-0.05030019059934599,0.007118265663372203,0.04298785233503123,0.02513568766545327,-0.017306514717157016,-0.01830242726961219,-0.0010661902844959692,0.0034659151987396436,0.0024037689020102726,0.03889477755910123,1.6686857263629724e-4,1.3877787807814457e-16,-1.5612511283791264e-17
0.051212151692402105,0.05316598401002928,0.0732482455822164,-0.10775058534608947,-0.6282853170236783,0.07242199321611323,0.15855275663974297,-0.14326731120616631,-0.07093167228242722,-0.016285921764038497,0.009737938139895364,-0.07997308689658125,-0.0446576240026726,-0.055687677892315005,-0.050239264758112835,0.17899522837142207,-0.04496428294109599,-0.025916739732312455,-0.0936254118528901,0.062372146811901556,-0.05442866189674659,0.018260851844042233,-0.11090821018583183,0.047003461191604756,-0.015344729196818582,0.09385731852060447,0.1401072052246009,-0.08172544805028763,-6.324585431183795e-4,0.0016452019578290416,0.05823875272487435,-0.006907752296633551,0.009461786330649126,1.0125970897683338e-5,-2.7645859857770643e-4,-2.764407719817348e-5,-0.003258114988581961,0.6390818994000633,-4.565358507901962e-14,1.5737411374061594e-14
0.062111611758727654,0.008439237256475345,-0.09166823538443203,-0.05911929071024449,0.5926732830005799,-0.13198546005507675,-0.32534475389073114,-0.10455733095162763,0.11289984011387404,0.06788548485313864,-0.059997946854665446,0.11766185136252542,-0.128604910112716,-0.06701510282295339,-0.03911361659944679,-0.04494064028146582,-0.06812826643506634,-0.018652774843783654,-0.02108866471132487,-0.05183873303806978,-0.018927792523956453,-0.050133650319454444,-0.0824560171569335,0.06239540150027603,-0.045643298671865264,0.017243124891875492,0.008288455896625633,-0.03232510724752543,-0.03978543625826802,3.0698111105166223e-4,-0.003033065641802248,-0.013025485636476129,0.001443871737166192,-2.9014894944347404e-4,3.967614382658233e-5,0.0028156912855193394,-0.002707655994531145,0.6421621063251313,-4.5912926238678153e-14,1.5894295428420246e-14
-0.17157941709538096,-0.0930764058674949,0.02844733296927564,0.25238876162084495,0.049456885068218374,0.09087475573076725,0.25416107586155734,0.37482650618545404,-0.0641892603320755,-0.07834835783348418,0.07637451000049303,-0.05773990830590798,0.26252140714193317,0.18574271756875774,0.13522601087562464,-0.20201955926540946,0.17133643425023745,0.06744566368556784,0.17332503586175033,-0.015496294579997148,0.1107138685491146,0.048607646141007696,0.29272843369673474,-0.16565965567101038,0.09227993754693227,-0.1676051211748488,-0.22417986650684238,0.17248098050578092,0.06121283837041267,-0.00298921109329565,-0.08330784370944264,0.030567864227716752,-0.016629731109627847,3.128466250792858e-4,-0.0017002630780814816,-8.86939724957858e-4,1.2152227539880388e-4,0.42330262584977957,-2.949029909160572e-14,1.0412515034224912e-14
0.09273226834138062,-0.29235523592556056,0.05087690464851231,0.032400755639904064,-0.021849036069968214,0.11235747140023153,-0.04401001017543172,-0.022188531041306216,0.07120906201546666,0.0930800273579226,-0.05471347459591493,0.08274874276251816,0.1340853664437991,-0.0759849178528659,0.058587927561723124,0.1551703890655129,0.06705321251386467,-0.0529058700917078,-0.11492529828820115,-0.27986937809903134,0.006915053046858579,-0.017412503631762805,0.028775946906828227,0.017425559935799452,-0.09018197173229468,-0.04490347058850929,0.08897523121074055,-0.1390069378691725,0.2354030955876971,-0.5897771695800578,-0.36617067506776013,0.3189967793678115,-0.18688523605984375,-0.006187227097724973,-0.012030207539413718,-0.0043389920575385085,-8.826962964223084e-4,-6.747568737489327e-5,3.0878077872387166e-16,-7.741203511546502e-17
